model,threshold,precision_mean,precision_var,recall_mean,recall_var,f1_mean,f1_var,pos_acc_mean,neg_acc_mean
all-mpnet-base-v2,0.44999999999999984,0.9856870229007634,0.0,0.8407487791644058,0.0,0.9074670571010249,0.0,0.8407487791644058,0.9877916440586001
all-mpnet-base-v2,0.45999999999999985,0.9880722114764668,0.0,0.8315246880086815,0.0,0.9030642309958751,0.0,0.8315246880086815,0.9899620184481823
all-mpnet-base-v2,0.46999999999999986,0.9891980360065467,0.0,0.8198589256646771,0.0,0.8966028779112891,0.0,0.8198589256646771,0.9910472056429734
all-mpnet-base-v2,0.47999999999999976,0.9900398406374502,0.0,0.8090070537167662,0.0,0.8904150492684383,0.0,0.8090070537167662,0.9918610960390667
all-mpnet-base-v2,0.48999999999999977,0.9916135524991614,0.0,0.801953336950624,0.0,0.8867556622168892,0.0,0.801953336950624,0.9932175800325557
all-mpnet-base-v2,0.4999999999999998,0.9918060771594401,0.0,0.7881172002170375,0.0,0.8783068783068783,0.0,0.7881172002170375,0.9934888768312534
all-mpnet-base-v2,0.5099999999999998,0.9933797909407666,0.0,0.7734671730873576,0.0,0.8697376449054302,0.0,0.7734671730873576,0.9948453608247423
all-mpnet-base-v2,0.5199999999999998,0.9943181818181818,0.0,0.759631036353771,0.0,0.8612734543217472,0.0,0.759631036353771,0.9956592512208355
all-mpnet-base-v2,0.5299999999999998,0.9952932657494569,0.0,0.7457948996201845,0.0,0.8526674937965261,0.0,0.7457948996201845,0.9964731416169289
all-mpnet-base-v2,0.5399999999999998,0.9966666666666667,0.0,0.7300596852957135,0.0,0.8427810836204197,0.0,0.7300596852957135,0.99755832881172
all-mpnet-base-v2,0.5499999999999998,0.996584440227704,0.0,0.7124253933803582,0.0,0.8308811896851764,0.0,0.7124253933803582,0.99755832881172
all-mpnet-base-v2,0.5599999999999997,0.9980605120248255,0.0,0.698046663049376,0.0,0.8215197956577267,0.0,0.698046663049376,0.9986435160065111
all-mpnet-base-v2,0.5699999999999997,0.9980166600555335,0.0,0.6825827455236029,0.0,0.8106975994844531,0.0,0.6825827455236029,0.9986435160065111
all-mpnet-base-v2,0.5799999999999997,0.9979666531110207,0.0,0.6657623440043408,0.0,0.7986981285598047,0.0,0.6657623440043408,0.9986435160065111
all-mpnet-base-v2,0.5899999999999997,0.9983319432860718,0.0,0.6494845360824743,0.0,0.7869822485207101,0.0,0.6494845360824743,0.9989148128052089
all-mpnet-base-v2,0.5999999999999998,0.9987152034261242,0.0,0.6326641345632121,0.0,0.774622155788075,0.0,0.6326641345632121,0.9991861096039066
all-mpnet-base-v2,0.6099999999999998,0.9986784140969163,0.0,0.6150298426478568,0.0,0.7612491605104097,0.0,0.6150298426478568,0.9991861096039066
all-mpnet-base-v2,0.6199999999999998,0.9986443741527339,0.0,0.5995659251220835,0.0,0.7492795389048992,0.0,0.5995659251220835,0.9991861096039066
all-mpnet-base-v2,0.6299999999999997,0.9990693345742205,0.0,0.5824742268041238,0.0,0.7359040274207369,0.0,0.5824742268041238,0.9994574064026045
all-mpnet-base-v2,0.6399999999999997,0.9990352146647371,0.0,0.5618556701030928,0.0,0.7192220871679111,0.0,0.5618556701030928,0.9994574064026045
all-mpnet-base-v2,0.6499999999999997,0.999001996007984,0.0,0.5431361909929463,0.0,0.7036906854130053,0.0,0.5431361909929463,0.9994574064026045
all-mpnet-base-v2,0.6599999999999997,0.999484004127967,0.0,0.5255018990775909,0.0,0.6888335704125178,0.0,0.5255018990775909,0.9997287032013022
all-mpnet-base-v2,0.6699999999999997,0.9994638069705094,0.0,0.5056972327726533,0.0,0.6715907043775896,0.0,0.5056972327726533,0.9997287032013022
all-mpnet-base-v2,0.6799999999999997,1.0,0.0,0.48290830168204013,0.0,0.6512989388949872,0.0,0.48290830168204013,1.0
all-mpnet-base-v2,0.6899999999999997,1.0,0.0,0.46527400976668476,0.0,0.6350675800777634,0.0,0.46527400976668476,1.0
all-mpnet-base-v2,0.6999999999999996,1.0,0.0,0.4449267498643516,0.0,0.6158467893353361,0.0,0.4449267498643516,1.0
all-mpnet-base-v2,0.7099999999999996,1.0,0.0,0.42023874118285404,0.0,0.5917860553963706,0.0,0.42023874118285404,1.0
all-mpnet-base-v2,0.7199999999999996,1.0,0.0,0.39799240368963645,0.0,0.569377061905686,0.0,0.39799240368963645,1.0
all-mpnet-base-v2,0.7299999999999996,1.0,0.0,0.3779164405860011,0.0,0.5485331758220122,0.0,0.3779164405860011,1.0
all-mpnet-base-v2,0.7399999999999997,1.0,0.0,0.36109603906673904,0.0,0.5305959736894559,0.0,0.36109603906673904,1.0
all-mpnet-base-v2,0.7499999999999997,1.0,0.0,0.34400434074877917,0.0,0.5119095680258378,0.0,0.34400434074877917,1.0
all-mpnet-base-v2,0.7599999999999997,1.0,0.0,0.3247422680412371,0.0,0.490272373540856,0.0,0.3247422680412371,1.0
all-mpnet-base-v2,0.7699999999999997,1.0,0.0,0.30086814975583287,0.0,0.46256517205422315,0.0,0.30086814975583287,1.0
all-mpnet-base-v2,0.7799999999999997,1.0,0.0,0.2788931090613131,0.0,0.4361476453118371,0.0,0.2788931090613131,1.0
all-mpnet-base-v2,0.7899999999999996,1.0,0.0,0.2609875203472599,0.0,0.4139414802065404,0.0,0.2609875203472599,1.0
all-mpnet-base-v2,0.7999999999999996,1.0,0.0,0.24281063483450896,0.0,0.3907443789565597,0.0,0.24281063483450896,1.0
all-mpnet-base-v2,0.8099999999999996,1.0,0.0,0.22490504612045578,0.0,0.3672203765227021,0.0,0.22490504612045578,1.0
all-mpnet-base-v2,0.8199999999999996,1.0,0.0,0.20075963103635378,0.0,0.3343877089923181,0.0,0.20075963103635378,1.0
all-mpnet-base-v2,0.8299999999999996,1.0,0.0,0.18692349430276722,0.0,0.31497142857142857,0.0,0.18692349430276722,1.0
all-mpnet-base-v2,0.8399999999999996,1.0,0.0,0.16576234400434076,0.0,0.28438445427042125,0.0,0.16576234400434076,1.0
all-mpnet-base-v2,0.8499999999999996,1.0,0.0,0.14839934888768314,0.0,0.25844554689345617,0.0,0.14839934888768314,1.0
all-mpnet-base-v2,0.8599999999999995,1.0,0.0,0.13049376017362996,0.0,0.2308615310775138,0.0,0.13049376017362996,1.0
all-mpnet-base-v2,0.8699999999999996,1.0,0.0,0.11313076505697232,0.0,0.20326590299780647,0.0,0.11313076505697232,1.0
all-mpnet-base-v2,0.8799999999999996,1.0,0.0,0.09739555073250136,0.0,0.17750309023485786,0.0,0.09739555073250136,1.0
all-mpnet-base-v2,0.8899999999999996,1.0,0.0,0.08220293000542593,0.0,0.15191777387816496,0.0,0.08220293000542593,1.0
all-mpnet-base-v2,0.8999999999999996,1.0,0.0,0.06701030927835051,0.0,0.12560386473429952,0.0,0.06701030927835051,1.0
all-mpnet-base-v2,0.9099999999999996,1.0,0.0,0.05534454693434617,0.0,0.10488431876606684,0.0,0.05534454693434617,1.0
all-mpnet-base-v2,0.9199999999999996,1.0,0.0,0.043678784590341836,0.0,0.08370158565115675,0.0,0.043678784590341836,1.0
all-mpnet-base-v2,0.9299999999999996,1.0,0.0,0.032013022246337494,0.0,0.06203995793901157,0.0,0.032013022246337494,1.0
all-mpnet-base-v2,0.9399999999999996,1.0,0.0,0.023602821486706456,0.0,0.046117148157964485,0.0,0.023602821486706456,1.0
all-mpnet-base-v2,0.9499999999999995,1.0,0.0,0.015735214324470972,0.0,0.030982905982905984,0.0,0.015735214324470972,1.0
all-mpnet-base-v2,0.9599999999999995,1.0,0.0,0.008681497558328812,0.0,0.017213555675094135,0.0,0.008681497558328812,1.0
all-mpnet-base-v2,0.9699999999999995,1.0,0.0,0.005154639175257732,0.0,0.010256410256410256,0.0,0.005154639175257732,1.0
all-mpnet-base-v2,0.9799999999999995,1.0,0.0,0.0010851871947911015,0.0,0.002168021680216802,0.0,0.0010851871947911015,1.0
all-mpnet-base-v2,0.9899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dwulff/mpnet-personality,0.1,0.6266050333846944,0.0,0.9929462832338578,0.0,0.7683426052272488,0.0,0.9929462832338578,0.40830168204015194
dwulff/mpnet-personality,0.11,0.6543143573218761,0.0,0.9915897992403689,0.0,0.7883951682484901,0.0,0.9915897992403689,0.47612588171459574
dwulff/mpnet-personality,0.12,0.6811648310621616,0.0,0.9899620184481823,0.0,0.8070330642485901,0.0,0.9899620184481823,0.5366250678241997
dwulff/mpnet-personality,0.13,0.7138093369949,0.0,0.9872490504612046,0.0,0.828551912568306,0.0,0.9872490504612046,0.6041779706999457
dwulff/mpnet-personality,0.13999999999999999,0.7455256120139889,0.0,0.9831795984807379,0.0,0.8480168480168481,0.0,0.9831795984807379,0.6644058600108519
dwulff/mpnet-personality,0.14999999999999997,0.7744360902255639,0.0,0.9780249593054802,0.0,0.8644047476321784,0.0,0.9780249593054802,0.7151383613673359
dwulff/mpnet-personality,0.15999999999999998,0.7944751381215469,0.0,0.9753119913185024,0.0,0.8756546096699549,0.0,0.9753119913185024,0.7476939772110689
dwulff/mpnet-personality,0.16999999999999998,0.8236238532110092,0.0,0.9742268041237113,0.0,0.8926174496644296,0.0,0.9742268041237113,0.7913727618014107
dwulff/mpnet-personality,0.17999999999999997,0.8437426349281169,0.0,0.9712425393380358,0.0,0.9030142514819018,0.0,0.9712425393380358,0.820130222463375
dwulff/mpnet-personality,0.18999999999999995,0.8681906614785992,0.0,0.9685295713510581,0.0,0.9156193895870736,0.0,0.9685295713510581,0.8529571351058057
dwulff/mpnet-personality,0.19999999999999996,0.8885835623282539,0.0,0.965002712967987,0.0,0.9252178436727793,0.0,0.965002712967987,0.8790016277807922
dwulff/mpnet-personality,0.20999999999999996,0.9030117406840225,0.0,0.9598480737927293,0.0,0.9305628616517623,0.0,0.9598480737927293,0.8969072164948454
dwulff/mpnet-personality,0.21999999999999995,0.9165580182529335,0.0,0.9536082474226805,0.0,0.9347161281744449,0.0,0.9536082474226805,0.9131850244167119
dwulff/mpnet-personality,0.22999999999999995,0.9256613756613756,0.0,0.949267498643516,0.0,0.9373158317706938,0.0,0.949267498643516,0.9237655995659251
dwulff/mpnet-personality,0.23999999999999994,0.9365932294465341,0.0,0.9457406402604449,0.0,0.9411447084233261,0.0,0.9457406402604449,0.935973955507325
dwulff/mpnet-personality,0.24999999999999992,0.9424754634678298,0.0,0.9378730330982095,0.0,0.9401686157193364,0.0,0.9378730330982095,0.9427563754747694
dwulff/mpnet-personality,0.2599999999999999,0.9509015256588073,0.0,0.9300054259359739,0.0,0.9403374022767796,0.0,0.9300054259359739,0.9519804666304937
dwulff/mpnet-personality,0.2699999999999999,0.9562166713443727,0.0,0.9243081931633207,0.0,0.9399917229962753,0.0,0.9243081931633207,0.9576776994031471
dwulff/mpnet-personality,0.2799999999999999,0.961352657004831,0.0,0.9177970699945741,0.0,0.9390700902151283,0.0,0.9177970699945741,0.9631036353771025
dwulff/mpnet-personality,0.2899999999999999,0.9671658986175116,0.0,0.9110146500271297,0.0,0.9382509080748812,0.0,0.9110146500271297,0.9690721649484536
dwulff/mpnet-personality,0.29999999999999993,0.9697410532441082,0.0,0.9042322300596853,0.0,0.9358416397585287,0.0,0.9042322300596853,0.9717851329354313
dwulff/mpnet-personality,0.30999999999999994,0.9726470588235294,0.0,0.8971785132935431,0.0,0.9333897826700537,0.0,0.8971785132935431,0.9747693977211069
dwulff/mpnet-personality,0.3199999999999999,0.9749403341288783,0.0,0.8865979381443299,0.0,0.9286729184427395,0.0,0.8865979381443299,0.9772110689093869
dwulff/mpnet-personality,0.32999999999999985,0.9767512077294686,0.0,0.8776451437873033,0.0,0.9245498713918262,0.0,0.8776451437873033,0.9791101465002713
dwulff/mpnet-personality,0.33999999999999986,0.9792048929663608,0.0,0.8686923494302767,0.0,0.9206440483036228,0.0,0.8686923494302767,0.9815518176885513
dwulff/mpnet-personality,0.34999999999999987,0.9820821748532592,0.0,0.8624525230602279,0.0,0.9183879820886899,0.0,0.8624525230602279,0.984264785675529
dwulff/mpnet-personality,0.3599999999999999,0.9843456480901691,0.0,0.8529571351058057,0.0,0.913953488372093,0.0,0.8529571351058057,0.9864351600651112
dwulff/mpnet-personality,0.3699999999999999,0.9863405336721728,0.0,0.8423765599565926,0.0,0.9086918349429324,0.0,0.8423765599565926,0.9883342376559957
dwulff/mpnet-personality,0.3799999999999999,0.9871258448664306,0.0,0.832067281606077,0.0,0.9029883703812749,0.0,0.832067281606077,0.989148128052089
dwulff/mpnet-personality,0.3899999999999999,0.9882121807465619,0.0,0.8187737384698861,0.0,0.8955489614243324,0.0,0.8187737384698861,0.9902333152468801
dwulff/mpnet-personality,0.3999999999999998,0.9906976744186047,0.0,0.8090070537167662,0.0,0.8906810035842294,0.0,0.8090070537167662,0.9924036896364623
dwulff/mpnet-personality,0.4099999999999998,0.9909060289659818,0.0,0.7981551817688551,0.0,0.8841472577009767,0.0,0.7981551817688551,0.9926749864351601
dwulff/mpnet-personality,0.4199999999999998,0.9921259842519685,0.0,0.786218122626153,0.0,0.8772514000302709,0.0,0.786218122626153,0.9937601736299512
dwulff/mpnet-personality,0.4299999999999998,0.9937194696441033,0.0,0.7726532826912642,0.0,0.8693528693528694,0.0,0.7726532826912642,0.99511665762344
dwulff/mpnet-personality,0.43999999999999984,0.9943201987930422,0.0,0.7599023331524688,0.0,0.8614485622020606,0.0,0.7599023331524688,0.9956592512208355
dwulff/mpnet-personality,0.44999999999999984,0.9945750452079566,0.0,0.7460661964188823,0.0,0.8525809951945434,0.0,0.7460661964188823,0.9959305480195334
dwulff/mpnet-personality,0.45999999999999985,0.9944873208379272,0.0,0.7341291372761801,0.0,0.8447011081629467,0.0,0.7341291372761801,0.9959305480195334
dwulff/mpnet-personality,0.46999999999999986,0.9943904263275991,0.0,0.7213781877373847,0.0,0.8361635220125786,0.0,0.7213781877373847,0.9959305480195334
dwulff/mpnet-personality,0.47999999999999976,0.9954407294832827,0.0,0.7107976125881714,0.0,0.8293763849319404,0.0,0.7107976125881714,0.9967444384156267
dwulff/mpnet-personality,0.48999999999999977,0.9969064191802011,0.0,0.6994031470428649,0.0,0.8220663265306123,0.0,0.6994031470428649,0.9978296256104178
dwulff/mpnet-personality,0.4999999999999998,0.9976256430550059,0.0,0.6839392295170917,0.0,0.811524223402543,0.0,0.6839392295170917,0.9983722192078134
dwulff/mpnet-personality,0.5099999999999998,0.9979781641730692,0.0,0.6695604991861096,0.0,0.8014288033771716,0.0,0.6695604991861096,0.9986435160065111
dwulff/mpnet-personality,0.5199999999999998,0.9979347377116894,0.0,0.6554530656538253,0.0,0.7912231865072867,0.0,0.6554530656538253,0.9986435160065111
dwulff/mpnet-personality,0.5299999999999998,0.9983115238497257,0.0,0.6416169289202387,0.0,0.7811725846407928,0.0,0.6416169289202387,0.9989148128052089
dwulff/mpnet-personality,0.5399999999999998,0.9982713915298185,0.0,0.626695604991861,0.0,0.77,0.0,0.626695604991861,0.9989148128052089
dwulff/mpnet-personality,0.5499999999999998,0.999554367201426,0.0,0.6085187194791102,0.0,0.7564924114671163,0.0,0.6085187194791102,0.9997287032013022
dwulff/mpnet-personality,0.5599999999999997,0.9995440036479708,0.0,0.5946825827455237,0.0,0.7457050518795714,0.0,0.5946825827455237,0.9997287032013022
dwulff/mpnet-personality,0.5699999999999997,0.9995280792826805,0.0,0.5746066196418882,0.0,0.7297157622739018,0.0,0.5746066196418882,0.9997287032013022
dwulff/mpnet-personality,0.5799999999999997,0.9995131450827653,0.0,0.5569723277265328,0.0,0.7153310104529617,0.0,0.5569723277265328,0.9997287032013022
dwulff/mpnet-personality,0.5899999999999997,0.9994979919678715,0.0,0.5401519262072707,0.0,0.7013032758013386,0.0,0.5401519262072707,0.9997287032013022
dwulff/mpnet-personality,0.5999999999999998,0.9994810586403736,0.0,0.5225176342919153,0.0,0.6862640299305185,0.0,0.5225176342919153,0.9997287032013022
dwulff/mpnet-personality,0.6099999999999998,0.9994640943193998,0.0,0.5059685295713511,0.0,0.6718299711815562,0.0,0.5059685295713511,0.9997287032013022
dwulff/mpnet-personality,0.6199999999999998,0.9994447529150472,0.0,0.48833423765599565,0.0,0.6560962274466922,0.0,0.48833423765599565,0.9997287032013022
dwulff/mpnet-personality,0.6299999999999997,0.9994275901545506,0.0,0.47368421052631576,0.0,0.6427388183324131,0.0,0.47368421052631576,0.9997287032013022
dwulff/mpnet-personality,0.6399999999999997,0.9994040524433849,0.0,0.4549647314161693,0.0,0.6252796420581656,0.0,0.4549647314161693,0.9997287032013022
dwulff/mpnet-personality,0.6499999999999997,0.999379652605459,0.0,0.4370591427021161,0.0,0.608154020385051,0.0,0.4370591427021161,0.9997287032013022
dwulff/mpnet-personality,0.6599999999999997,0.9993610223642172,0.0,0.4243081931633207,0.0,0.5956960578937345,0.0,0.4243081931633207,0.9997287032013022
dwulff/mpnet-personality,0.6699999999999997,0.9993328885923949,0.0,0.4064026044492675,0.0,0.5778206364513019,0.0,0.4064026044492675,0.9997287032013022
dwulff/mpnet-personality,0.6799999999999997,1.0,0.0,0.38849701573521433,0.0,0.5595935912465807,0.0,0.38849701573521433,1.0
dwulff/mpnet-personality,0.6899999999999997,1.0,0.0,0.37221920781334783,0.0,0.542506919731119,0.0,0.37221920781334783,1.0
dwulff/mpnet-personality,0.6999999999999996,1.0,0.0,0.35404232230059685,0.0,0.5229412943297936,0.0,0.35404232230059685,1.0
dwulff/mpnet-personality,0.7099999999999996,1.0,0.0,0.3355941399891481,0.0,0.5025391021734714,0.0,0.3355941399891481,1.0
dwulff/mpnet-personality,0.7199999999999996,1.0,0.0,0.3185024416711883,0.0,0.4831275720164609,0.0,0.3185024416711883,1.0
dwulff/mpnet-personality,0.7299999999999996,1.0,0.0,0.29924036896364625,0.0,0.46063896429317186,0.0,0.29924036896364625,1.0
dwulff/mpnet-personality,0.7399999999999997,1.0,0.0,0.2807921866521975,0.0,0.43846642660453294,0.0,0.2807921866521975,1.0
dwulff/mpnet-personality,0.7499999999999997,1.0,0.0,0.26641345632121544,0.0,0.4207369323050557,0.0,0.26641345632121544,1.0
dwulff/mpnet-personality,0.7599999999999997,1.0,0.0,0.25149213239283774,0.0,0.40190765228701497,0.0,0.25149213239283774,1.0
dwulff/mpnet-personality,0.7699999999999997,1.0,0.0,0.23901247965274008,0.0,0.385811254652945,0.0,0.23901247965274008,1.0
dwulff/mpnet-personality,0.7799999999999997,1.0,0.0,0.22436245252306022,0.0,0.3664967870596056,0.0,0.22436245252306022,1.0
dwulff/mpnet-personality,0.7899999999999996,1.0,0.0,0.20645686380900705,0.0,0.3422532044074657,0.0,0.20645686380900705,1.0
dwulff/mpnet-personality,0.7999999999999996,1.0,0.0,0.187194791101465,0.0,0.3153564899451554,0.0,0.187194791101465,1.0
dwulff/mpnet-personality,0.8099999999999996,1.0,0.0,0.17145957677699403,0.0,0.29272811486799444,0.0,0.17145957677699403,1.0
dwulff/mpnet-personality,0.8199999999999996,1.0,0.0,0.15599565925122083,0.0,0.2698896972541657,0.0,0.15599565925122083,1.0
dwulff/mpnet-personality,0.8299999999999996,1.0,0.0,0.14243081931633206,0.0,0.24934694846829733,0.0,0.14243081931633206,1.0
dwulff/mpnet-personality,0.8399999999999996,1.0,0.0,0.12750949538795442,0.0,0.22617901828681425,0.0,0.12750949538795442,1.0
dwulff/mpnet-personality,0.8499999999999996,1.0,0.0,0.11638632664134563,0.0,0.20850546780072904,0.0,0.11638632664134563,1.0
dwulff/mpnet-personality,0.8599999999999995,1.0,0.0,0.09983722192078133,0.0,0.1815490873211643,0.0,0.09983722192078133,1.0
dwulff/mpnet-personality,0.8699999999999996,1.0,0.0,0.08654367878459034,0.0,0.1593008739076155,0.0,0.08654367878459034,1.0
dwulff/mpnet-personality,0.8799999999999996,1.0,0.0,0.074877916440586,0.0,0.1393235739525492,0.0,0.074877916440586,1.0
dwulff/mpnet-personality,0.8899999999999996,1.0,0.0,0.06294085729788389,0.0,0.11842776927003573,0.0,0.06294085729788389,1.0
dwulff/mpnet-personality,0.8999999999999996,1.0,0.0,0.050189907759088444,0.0,0.09558253681219323,0.0,0.050189907759088444,1.0
dwulff/mpnet-personality,0.9099999999999996,1.0,0.0,0.041508410200759634,0.0,0.07970825735868715,0.0,0.041508410200759634,1.0
dwulff/mpnet-personality,0.9199999999999996,1.0,0.0,0.031741725447639715,0.0,0.06153037075992637,0.0,0.031741725447639715,1.0
dwulff/mpnet-personality,0.9299999999999996,1.0,0.0,0.024688008681497557,0.0,0.048186391315859146,0.0,0.024688008681497557,1.0
dwulff/mpnet-personality,0.9399999999999996,1.0,0.0,0.01709169831795985,0.0,0.03360896238997066,0.0,0.01709169831795985,1.0
dwulff/mpnet-personality,0.9499999999999995,1.0,0.0,0.01112316874660879,0.0,0.022001609873893213,0.0,0.01112316874660879,1.0
dwulff/mpnet-personality,0.9599999999999995,1.0,0.0,0.007325013564839935,0.0,0.01454349582547805,0.0,0.007325013564839935,1.0
dwulff/mpnet-personality,0.9699999999999995,1.0,0.0,0.0027129679869777536,0.0,0.005411255411255411,0.0,0.0027129679869777536,1.0
dwulff/mpnet-personality,0.9799999999999995,1.0,0.0,0.00027129679869777537,0.0,0.0005424464334147003,0.0,0.00027129679869777537,1.0
dwulff/mpnet-personality,0.9899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
allenai/scibert_scivocab_uncased,0.1,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.11,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.12,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.13,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.13999999999999999,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.14999999999999997,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.15999999999999998,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.16999999999999998,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
